Foxfire (2012),Drama,unassigned,00:00:00
Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX,unassigned,00:00:00
"Kings of Summer, The (2013)",Comedy,unassigned,00:00:00
20 Feet from Stardom (Twenty Feet from Stardom) (2013),Documentary,unassigned,00:00:00
"Bling Ring, The (2013)",Crime|Drama,unassigned,00:00:00
Monsters University (2013),Adventure|Animation|Comedy,unassigned,00:00:00
Fullmetal Alchemist: The Sacred Star of Milos (2011),Action|Adventure|Animation,unassigned,00:00:00
Not Suitable for Children (2012),Comedy|Romance,unassigned,00:00:00
Pacific Rim (2013),Action|Adventure|Sci-Fi|IMAX,unassigned,00:00:00
"Best Offer, The (Migliore offerta, La) (2013)",Thriller,unassigned,00:00:00
World War Z (2013),Action|Drama|Horror|IMAX,unassigned,00:00:00
Elysium (2013),Action|Drama|Sci-Fi|IMAX,unassigned,00:00:00
What Maisie Knew (2012),Drama,unassigned,00:00:00
American Mary (2012),Horror|Thriller,unassigned,00:00:00
Despicable Me 2 (2013),Animation|Children|Comedy|IMAX,unassigned,00:00:00
White House Down (2013),Action|Drama|Thriller|IMAX,unassigned,00:00:00
"World's End, The (2013)",Action|Comedy|Sci-Fi,unassigned,00:00:00
"Heat, The (2013)",Action|Comedy|Crime,unassigned,00:00:00
"Lone Ranger, The (2013)",Action|Adventure|Western|IMAX,unassigned,00:00:00
Woody Allen: A Documentary (2012),Documentary,unassigned,00:00:00
Passion (2012),Crime|Drama|Mystery|Thriller,unassigned,00:00:00
"Knot, The (2012)",Comedy|Romance,unassigned,00:00:00
The Spectacular Now (2013),Comedy|Drama|Romance,unassigned,00:00:00
"Lifeguard, The (2013)",Comedy|Drama,unassigned,00:00:00
Sharknado (2013),Sci-Fi,unassigned,00:00:00
Fruitvale Station (2013),Drama,unassigned,00:00:00
R.I.P.D. (2013),Action|Comedy|Fantasy,unassigned,00:00:00
Justice League: The Flashpoint Paradox (2013),Action|Adventure|Animation|Fantasy|Sci-Fi,unassigned,00:00:00
Joker (2012),Comedy,unassigned,00:00:00
"Conjuring, The (2013)",Horror|Thriller,unassigned,00:00:00
"Angel Named Billy, An (2007)",Drama,unassigned,00:00:00
Turbo (2013),Adventure|Animation|Children|Comedy|Fantasy,unassigned,00:00:00
"Wolverine, The (2013)",Action|Adventure|Fantasy|Sci-Fi,unassigned,00:00:00
Drinking Buddies (2013),Comedy|Drama|Romance,unassigned,00:00:00
Red 2 (2013),Action|Comedy|Crime|Thriller,unassigned,00:00:00
Miami Connection (1987),Action|Crime,unassigned,00:00:00
Coffee Town (2013),Comedy,unassigned,00:00:00
Revenge for Jolly! (2012),Comedy|Drama,unassigned,00:00:00
2 Guns (2013),Action|Comedy|Crime,unassigned,00:00:00
Blue Jasmine (2013),Drama,unassigned,00:00:00
"Great Beauty, The (Grande Bellezza, La) (2013)",Comedy|Drama,unassigned,00:00:00
Louis C.K.: Oh My God (2013),Comedy,unassigned,00:00:00
Percy Jackson: Sea of Monsters (2013),Adventure|Children|Fantasy,unassigned,00:00:00
"Smurfs 2, The (2013)",Animation|Children|Comedy,unassigned,00:00:00
Alan Partridge: Alpha Papa (2013),Comedy,unassigned,00:00:00
"Forsyte Saga, The (1967)",Drama,unassigned,00:00:00
Man of Tai Chi (2013),Action|IMAX,unassigned,00:00:00
We're the Millers (2013),Comedy|Crime,unassigned,00:00:00
Grown Ups 2 (2013),Comedy,unassigned,00:00:00
Kick-Ass 2 (2013),Action|Comedy|Crime,unassigned,00:00:00
Riddick (2013),Action|Sci-Fi|Thriller|IMAX,unassigned,00:00:00
Planes (2013),Adventure|Animation|Comedy,unassigned,00:00:00
Blackfish (2013),Documentary,unassigned,00:00:00
"Wind Rises, The (Kaze tachinu) (2013)",Animation|Drama|Romance,unassigned,00:00:00
Jobs (2013),Drama,unassigned,00:00:00
"Mortal Instruments: City of Bones, The (2013)",Action|Adventure|Drama|IMAX,unassigned,00:00:00
Touchy Feely (2013),Drama,unassigned,00:00:00
Lee Daniels' The Butler (2013),Drama,unassigned,00:00:00
In a World... (2013),Comedy,unassigned,00:00:00
About Time (2013),Drama|Fantasy|Romance,unassigned,00:00:00
Justice League: Crisis on Two Earths (2010),Action|Animation|Sci-Fi,unassigned,00:00:00
"Frozen Ground, The (2013)",Crime|Drama|Thriller,unassigned,00:00:00
You're Next (2011),Horror|Thriller,unassigned,00:00:00
Tidal Wave (2009),Drama,unassigned,00:00:00
Family Band: The Cowsills Story (2011) ,Documentary,unassigned,00:00:00
"Chicago 8, The (2011)",Drama,unassigned,00:00:00
"First Nudie Musical, The (1976)",Comedy|Musical,unassigned,00:00:00
Koch (2012),Documentary,unassigned,00:00:00
Evocateur: The Morton Downey Jr. Movie (2012),Documentary,unassigned,00:00:00
Getaway (2013),Action|Crime,unassigned,00:00:00
Gravity (2013),Action|Sci-Fi|IMAX,unassigned,00:00:00
What If (2013),Comedy|Drama|Romance,unassigned,00:00:00
Prisoners (2013),Drama|Mystery|Thriller,unassigned,00:00:00
"Out of the Furnace (Dust to Dust) (Low Dweller, The) (2013)",Drama|Thriller,unassigned,00:00:00
Austenland (2013),Comedy|Romance,unassigned,00:00:00
Rush (2013),Action|Drama,unassigned,00:00:00
"Family, The (2013)",Action|Comedy|Crime,unassigned,00:00:00
Short Term 12 (2013),Drama,unassigned,00:00:00
"To Do List, The (2013)",Comedy,unassigned,00:00:00
Inescapable (2012),Action|Drama|War,unassigned,00:00:00
Nebraska (2013),Adventure|Drama,unassigned,00:00:00
Enough Said (2013),Comedy|Drama|Romance,unassigned,00:00:00
Don Jon (2013),Comedy|Drama|Romance,unassigned,00:00:00
Mood Indigo (L'écume des jours) (2013),Drama|Fantasy,unassigned,00:00:00
Crystal Fairy & the Magical Cactus and 2012 (2013),Adventure|Comedy,unassigned,00:00:00
Runner Runner (2013),Crime|Drama|Thriller,unassigned,00:00:00
Blue Is the Warmest Color (La vie d'Adèle) (2013),Drama|Romance,unassigned,00:00:00
Inequality for All (2013),Documentary,unassigned,00:00:00
Cloudy with a Chance of Meatballs 2 (2013),Animation|Children|Comedy|Fantasy,unassigned,00:00:00
Captain Phillips (2013),Adventure|Drama|Thriller|IMAX,unassigned,00:00:00
Machete Kills (Machete 2) (2013),Action|Crime|Thriller,unassigned,00:00:00
Filth (2013),Comedy|Crime|Drama,unassigned,00:00:00
Just Wright (2010),Comedy|Romance,unassigned,00:00:00
Carrie (2013),Drama|Horror,unassigned,00:00:00
"Counselor, The (2013)",Crime|Drama|Thriller,unassigned,00:00:00
Bloodsucking Freaks (1976),Horror,unassigned,00:00:00
"Congress, The (2013)",Animation|Sci-Fi,unassigned,00:00:00
12 Years a Slave (2013),Drama,unassigned,00:00:00
All Is Lost (2013),Action|Adventure|Drama,unassigned,00:00:00
Ender's Game (2013),Action|Adventure|Sci-Fi|IMAX,unassigned,00:00:00
Maniac (1963),Crime|Horror|Mystery|Romance|Thriller,unassigned,00:00:00
"Blue Umbrella, The (2013)",Animation,unassigned,00:00:00
Toy Story of Terror (2013),Animation|Children|Comedy,unassigned,00:00:00
Jackass Presents: Bad Grandpa (2013),Comedy,unassigned,00:00:00
Thor: The Dark World (2013),Action|Adventure|Fantasy|IMAX,unassigned,00:00:00
Dallas Buyers Club (2013),Drama,unassigned,00:00:00
Marc Maron: Thinky Pain (2013),Comedy,unassigned,00:00:00
"Selfish Giant, The (2013)",Drama,unassigned,00:00:00
Pieta (2013),Drama,unassigned,00:00:00
Somm (2012),Documentary,unassigned,00:00:00
Last Vegas (2013),Comedy|Drama|Romance,unassigned,00:00:00
Muscle Shoals (2013),Documentary,unassigned,00:00:00
Stephen Tobolowsky's Birthday Party (2005),Comedy|Documentary|Drama,unassigned,00:00:00
Absent (Ausente) (2011),Drama|Thriller,unassigned,00:00:00
Philomena (2013),Comedy|Drama,unassigned,00:00:00
"Book Thief, The (2013)",Children|Drama|War,unassigned,00:00:00
Ida (2013),Drama,unassigned,00:00:00
One Piece Film: Strong World (2009),Action|Adventure|Animation|Comedy|Fantasy,unassigned,00:00:00
One Piece Film Z (2012),Action|Adventure|Animation|Fantasy,unassigned,00:00:00
The Hunger Games: Catching Fire (2013),Action|Adventure|Sci-Fi|IMAX,unassigned,00:00:00
"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX,unassigned,00:00:00
47 Ronin (2013),Action|Adventure|Fantasy,unassigned,00:00:00
Delivery Man (2013),Comedy,unassigned,00:00:00
Charlie Countryman (2013),Action|Comedy|Romance,unassigned,00:00:00
"Day of the Doctor, The (2013)",Adventure|Drama|Sci-Fi,unassigned,00:00:00
Frozen (2013),Adventure|Animation|Comedy|Fantasy|Musical|Romance,unassigned,00:00:00
Trigun: Badlands Rumble (2010),Action|Animation|Sci-Fi|Western,unassigned,00:00:00
Inside Llewyn Davis (2013),Drama,unassigned,00:00:00
"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama,unassigned,00:00:00
Mandela: Long Walk to Freedom (2013),Drama,unassigned,00:00:00
Grave Encounters 2 (2012),Horror,unassigned,00:00:00
Evangelion: 3.0 You Can (Not) Redo (2012),Action|Animation|Drama,unassigned,00:00:00
All is Bright (2013),Comedy|Drama,unassigned,00:00:00
American Hustle (2013),Crime|Drama,unassigned,00:00:00
"Secret Life of Walter Mitty, The (2013)",Adventure|Comedy|Drama,unassigned,00:00:00
Her (2013),Drama|Romance|Sci-Fi,unassigned,00:00:00
Six by Sondheim (2013),Documentary,unassigned,00:00:00
Dead Set (2008),Comedy|Drama|Horror,unassigned,00:00:00
Lone Survivor (2013),Action|Drama|Thriller|War,unassigned,00:00:00
Zatoichi on the Road (Zatôichi kenka-tabi) (Zatôichi 5) (1963),Action|Drama,unassigned,00:00:00
Geography Club (2013),Comedy|Drama|Romance,unassigned,00:00:00
Saving Mr. Banks (2013),Comedy|Drama,unassigned,00:00:00
Oldboy (2013),Action|Drama|Mystery,unassigned,00:00:00
Anchorman 2: The Legend Continues (2013),Comedy,unassigned,00:00:00
Whoopi Goldberg Presents Moms Mabley (2013),Documentary,unassigned,00:00:00
Snowpiercer (2013),Action|Drama|Sci-Fi,unassigned,00:00:00
"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",Comedy|Romance,unassigned,00:00:00
Wrong Cops (2013),Comedy|Crime,unassigned,00:00:00
Punk's Dead: SLC Punk! 2 (2014),Comedy,unassigned,00:00:00
Fireworks Wednesday (Chaharshanbe-soori) (2006),Drama|Mystery|Romance,unassigned,00:00:00
Am Ende eiens viel zu kurzen Tages (Death of a superhero) (2011),Animation|Drama,unassigned,00:00:00
Springsteen & I (2013),Documentary,unassigned,00:00:00
Borgman (2013),Thriller,unassigned,00:00:00
Grudge Match (2013),Comedy,unassigned,00:00:00
Paranormal Activity: The Marked Ones (2014),Horror|Thriller,unassigned,00:00:00
Only Lovers Left Alive (2013),Drama|Horror|Romance,unassigned,00:00:00
I Know That Voice (2013),Documentary,unassigned,00:00:00
Bad Karma (2012),Thriller,unassigned,00:00:00
Dragon Ball Z: Battle of Gods (2013),Action|Animation|Fantasy|IMAX,unassigned,00:00:00
"Like Father, Like Son (Soshite chichi ni naru) (2013)",Drama,unassigned,00:00:00
Dragon ball Z 04: Lord Slug (1991),Animation|Children,unassigned,00:00:00
"Other Shore, The (2013)",Adventure|Documentary,unassigned,00:00:00
Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi) (1996),Action|Adventure|Animation|Children,unassigned,00:00:00
Ride Along (2014),Action|Comedy,unassigned,00:00:00
Jack Ryan: Shadow Recruit (2014),Action|Drama|Thriller|IMAX,unassigned,00:00:00
Divergent (2014),Adventure|Romance|Sci-Fi|IMAX,unassigned,00:00:00
Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007),Drama,unassigned,00:00:00
Atrocious (2010),Horror|Thriller,unassigned,00:00:00
Dark Touch (2013),Horror,unassigned,00:00:00
Yeh Jawaani Hai Deewani (2013),Comedy|Drama|Musical|Romance,unassigned,00:00:00
"Big Bang Theory, The (2007-)",Comedy,unassigned,00:00:00
"String, The (Le fil) (2009)",Drama,unassigned,00:00:00
Fawlty Towers (1975-1979),Comedy,unassigned,00:00:00
Drift (2013),Drama,unassigned,00:00:00
"I, Frankenstein (2014)",Action|Fantasy|Sci-Fi|IMAX,unassigned,00:00:00
Generation Kill (2008),Drama|War,unassigned,00:00:00
Better Living Through Chemistry (2014),Comedy|Drama,unassigned,00:00:00
Nymphomaniac: Volume I (2013),Drama,unassigned,00:00:00
Enemy (2013),Mystery|Thriller,unassigned,00:00:00
Wonder Woman (2009),Action|Adventure|Animation|Fantasy,unassigned,00:00:00
"Same Love, Same Rain (El mismo amor, la misma lluvia) (1999)",Comedy|Drama|Romance,unassigned,00:00:00
"Monuments Men, The (2014)",Action|Drama|War,unassigned,00:00:00
The Lego Movie (2014),Action|Adventure|Animation|Children|Comedy|Fantasy,unassigned,00:00:00
RoboCop (2014),Action|Crime|Sci-Fi|IMAX,unassigned,00:00:00
"Art of the Steal, The (2013)",Crime,unassigned,00:00:00
Cowboy Bebop (1998),Action|Adventure|Animation|Crime|Sci-Fi,unassigned,00:00:00
Nymphomaniac: Volume II (2013),Drama|Mystery,unassigned,00:00:00
Knights of Badassdom (2013),Adventure|Comedy|Fantasy,unassigned,00:00:00
"Four, The (Si da ming bu) (2012)",Action|Crime|Fantasy,unassigned,00:00:00
Venus in Fur (La Vénus à la fourrure) (2013),Drama,unassigned,00:00:00
Date and Switch (2014),Comedy,unassigned,00:00:00
"Zero Theorem, The (2013)",Drama|Fantasy|Sci-Fi,unassigned,00:00:00
Winter's Tale (2014),Drama|Fantasy|Mystery,unassigned,00:00:00
No Nukes (1980),Documentary|Musical,unassigned,00:00:00
"Journey, The (El viaje) (1992)",Drama,unassigned,00:00:00
Cold Comes the Night (2013),Crime|Drama|Thriller,unassigned,00:00:00
Someone Marry Barry (2014),Comedy,unassigned,00:00:00
Gerontophilia (2013),Comedy|Romance,unassigned,00:00:00
About Last Night (2014),Comedy|Romance,unassigned,00:00:00
"Grand Budapest Hotel, The (2014)",Comedy|Drama,unassigned,00:00:00
That Awkward Moment (2014),Comedy|Romance,unassigned,00:00:00
Interstellar (2014),Sci-Fi|IMAX,unassigned,00:00:00
Welcome to the Jungle (2013),Comedy,unassigned,00:00:00
Non-Stop (2014),Action|Mystery|Thriller,unassigned,00:00:00
300: Rise of an Empire (2014),Action|Drama|War|IMAX,unassigned,00:00:00
Particle Fever (2013),Documentary,unassigned,00:00:00
Obvious Child (2014),Comedy|Romance,unassigned,00:00:00
Cheap Thrills (2013),Comedy|Thriller,unassigned,00:00:00
Mr. Peabody & Sherman (2014),Adventure|Animation|Comedy,unassigned,00:00:00
Under the Skin (2013),Horror|Sci-Fi|Thriller,unassigned,00:00:00
Need for Speed (2014),Action|Crime|Drama|IMAX,unassigned,00:00:00
Barefoot (2014),Comedy|Drama|Romance,unassigned,00:00:00
Veronica Mars (2014),Comedy|Crime|Drama,unassigned,00:00:00
Bad Words (2013),Comedy,unassigned,00:00:00
Broderskab (Brotherhood) (2009),Drama,unassigned,00:00:00
Captain America: The Winter Soldier (2014),Action|Adventure|Sci-Fi|IMAX,unassigned,00:00:00
Starred Up (2013),Drama,unassigned,00:00:00
Noah (2014),Adventure|Drama|IMAX,unassigned,00:00:00
Mistaken for Strangers (2013),Comedy|Documentary,unassigned,00:00:00
Muppets Most Wanted (2014),Adventure|Comedy|Crime,unassigned,00:00:00
Wetlands (Feuchtgebiete) (2013),Comedy|Drama,unassigned,00:00:00
Survival Island (Three) (2005),Adventure|Drama|Horror,unassigned,00:00:00
Draft Day (2014),Drama,unassigned,00:00:00
We Are the Best! (Vi är bäst!) (2013),Children|Comedy|Drama,unassigned,00:00:00
The Raid 2: Berandal (2014),Action|Crime|Thriller,unassigned,00:00:00
The Amazing Spider-Man 2 (2014),Action|Sci-Fi|IMAX,unassigned,00:00:00
Calvary (2014),Comedy|Drama,unassigned,00:00:00
Oculus (2013),Horror,unassigned,00:00:00
Cold in July (2014),Drama|Thriller,unassigned,00:00:00
"Witching and Bitching (Brujas de Zugarramurdi, Las) (2014)",Comedy|Fantasy,unassigned,00:00:00
Rio 2 (2014),Adventure|Animation|Children|Comedy,unassigned,00:00:00
Transcendence (2014),Drama|Sci-Fi|IMAX,unassigned,00:00:00
Wake Wood (2010) ,Drama|Horror|Mystery,unassigned,00:00:00
Mondo Hollywood (1967),Documentary,unassigned,00:00:00
"Other Woman, The (2014)",Comedy|Romance,unassigned,00:00:00
Mulan II (2004),Action|Animation|Children|Comedy|Musical,unassigned,00:00:00
Brick Mansions (2014),Action|Crime|Drama,unassigned,00:00:00
Firstborn (1984),Drama|Thriller,unassigned,00:00:00
"Rocket, The (2013)",Drama,unassigned,00:00:00
"Centenarian Who Climbed Out the Window and Vanished, The (Hundraåringen som klev ut genom fönstret och försvann) (2013)",Adventure|Comedy|Drama,unassigned,00:00:00
Locke (2013),Drama,unassigned,00:00:00
Neighbors (2014),Comedy,unassigned,00:00:00
"Fragile Trust: Plagiarism, Power, and Jayson Blair at the New York Times, A (2013)",Documentary,unassigned,00:00:00
Jodorowsky's Dune (2013),Documentary|Sci-Fi,unassigned,00:00:00
Belle (2013),Drama,unassigned,00:00:00
"Immigrant, The (2013)",Drama|Romance,unassigned,00:00:00
Lucy (2014),Action|Sci-Fi,unassigned,00:00:00
X-Men: Days of Future Past (2014),Action|Adventure|Sci-Fi,unassigned,00:00:00
Godzilla (2014),Action|Adventure|Sci-Fi|IMAX,unassigned,00:00:00
Blue Ruin (2013),Thriller,unassigned,00:00:00
Chef (2014),Comedy,unassigned,00:00:00
Lesson of the Evil (Aku no kyôten) (2012),Thriller,unassigned,00:00:00
"Love God?, The (1969)",Comedy,unassigned,00:00:00
"Normal Heart, The (2014)",Drama,unassigned,00:00:00
Blended (2014),Comedy,unassigned,00:00:00
Begin Again (2013),Comedy|Romance,unassigned,00:00:00
Kelly & Cal (2014),Comedy|Drama,unassigned,00:00:00
Maleficent (2014),Action|Adventure|Children|IMAX,unassigned,00:00:00
Zombeavers (2014),Action|Comedy|Horror,unassigned,00:00:00
At Middleton (2013),Comedy|Romance,unassigned,00:00:00
A Million Ways to Die in the West (2014),Comedy|Western,unassigned,00:00:00
Edge of Tomorrow (2014),Action|Sci-Fi|IMAX,unassigned,00:00:00
Mission: Impossible - Rogue Nation (2015),Action|Adventure|Thriller,unassigned,00:00:00
Million Dollar Arm (2014),Comedy|Drama,unassigned,00:00:00
Lilting (2014),Drama,unassigned,00:00:00
The Fault in Our Stars (2014),Drama|Romance,unassigned,00:00:00
Raze (2013),Action|Horror,unassigned,00:00:00
Tangled Ever After (2012),Action|Animation|Children,unassigned,00:00:00
Camille Claudel 1915 (2013),Drama,unassigned,00:00:00
Maps to the Stars (2014),Drama,unassigned,00:00:00
Back in the Day (2014),Comedy,unassigned,00:00:00
22 Jump Street (2014),Action|Comedy|Crime,unassigned,00:00:00
"Equalizer, The (2014)",Action|Crime|Thriller,unassigned,00:00:00
How to Train Your Dragon 2 (2014),Action|Adventure|Animation,unassigned,00:00:00
Birdman: Or (The Unexpected Virtue of Ignorance) (2014),Comedy|Drama,unassigned,00:00:00
Haunt (2013),Horror|Mystery,unassigned,00:00:00
Boyhood (2014),Drama,unassigned,00:00:00
Think Like a Man Too (2014),Comedy|Romance,unassigned,00:00:00
"Internet's Own Boy: The Story of Aaron Swartz, The (2014)",Documentary,unassigned,00:00:00
Transformers: Age of Extinction (2014),Action|Adventure|Sci-Fi,unassigned,00:00:00
Finding Vivian Maier (2013),Documentary,unassigned,00:00:00
Frank (2014),Comedy|Drama|Mystery,unassigned,00:00:00
They Came Together (2014),Comedy|Romance,unassigned,00:00:00
Planes: Fire & Rescue (2014),Adventure|Animation|Comedy,unassigned,00:00:00
Tammy (2014),Comedy,unassigned,00:00:00
"Babadook, The (2014)",Drama|Horror|Thriller,unassigned,00:00:00
White God (Fehér isten) (2014),Drama,unassigned,00:00:00
Whiplash (2014),Drama,unassigned,00:00:00
Gone Girl (2014),Drama|Thriller,unassigned,00:00:00
Willie & Phil (1980),Comedy|Drama|Romance,unassigned,00:00:00
Life Itself (2014),Documentary,unassigned,00:00:00
Dawn of the Planet of the Apes (2014),Sci-Fi,unassigned,00:00:00
"Battered Bastards of Baseball, The (2014)",Documentary,unassigned,00:00:00
No One Lives (2012),Horror|Thriller,unassigned,00:00:00
Miss Violence (2013),Drama|Mystery,unassigned,00:00:00
Charlie's Country (2013),Drama,unassigned,00:00:00
And So It Goes (2014),Comedy|Drama|Romance,unassigned,00:00:00
Premature (2014),Comedy,unassigned,00:00:00
Sex Tape (2014),Comedy,unassigned,00:00:00
I Origins (2014),Drama|Sci-Fi,unassigned,00:00:00
"Purge: Anarchy, The (2014)",Action|Horror|Thriller,unassigned,00:00:00
Words and Pictures (2013),Comedy|Drama|Romance,unassigned,00:00:00
Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi,unassigned,00:00:00
The Expendables 3 (2014),Action|Adventure,unassigned,00:00:00
Hercules (2014),Action|Adventure,unassigned,00:00:00
Once My Mother (2014),Documentary,unassigned,00:00:00
A Most Wanted Man (2014),Thriller,unassigned,00:00:00
"Trip to Italy, The (2014)",Comedy|Drama,unassigned,00:00:00
Felony (2013),Thriller,unassigned,00:00:00
Get on Up (2014),Drama|Musical,unassigned,00:00:00
"Dog, The (2013)",Documentary,unassigned,00:00:00
Magic in the Moonlight (2014),Comedy|Drama|Romance,unassigned,00:00:00
Housebound (2014),Comedy|Horror|Thriller,unassigned,00:00:00
The Hundred-Foot Journey (2014),Comedy|Drama,unassigned,00:00:00
Jupiter Ascending (2015),Action|Adventure|Sci-Fi,unassigned,00:00:00
Teenage Mutant Ninja Turtles (2014),Action|Adventure|Comedy,unassigned,00:00:00
"Giver, The (2014)",Drama|Sci-Fi,unassigned,00:00:00
Revenge of the Green Dragons (2014),Action|Crime|Drama,unassigned,00:00:00
Let's Be Cops (2014),Comedy|Crime,unassigned,00:00:00
"Inbetweeners 2, The (2014)",Comedy,unassigned,00:00:00
"Sacrament, The (2013)",Horror|Thriller,unassigned,00:00:00
Sin City: A Dame to Kill For (2014),Action|Crime|Thriller,unassigned,00:00:00
"Canal, The (2014)",Horror|Thriller,unassigned,00:00:00
"Two Days, One Night (Deux jours, une nuit) (2014)",Drama,unassigned,00:00:00
Coherence (2013),Drama|Mystery|Sci-Fi|Thriller,unassigned,00:00:00
"As Above, So Below (2014)",Horror|Thriller,unassigned,00:00:00
"One I Love, The (2014)",Comedy|Drama|Romance,unassigned,00:00:00
"Guest, The (2014)",Thriller,unassigned,00:00:00
Nixon by Nixon: In His Own Words (2014),Documentary,unassigned,00:00:00
Pride (2014),Comedy|Drama,unassigned,00:00:00
Honeymoon (2014),Horror,unassigned,00:00:00
The Drop (2014),Crime|Drama|Thriller,unassigned,00:00:00
The Skeleton Twins (2014),Drama,unassigned,00:00:00
Bambi Meets Godzilla (1969),Animation|Comedy,unassigned,00:00:00
Dim Sum: A Little Bit of Heart (1985),Comedy,unassigned,00:00:00
"Maze Runner, The (2014)",Action|Mystery|Sci-Fi,unassigned,00:00:00
1971 (2014),Documentary,unassigned,00:00:00
Laggies (2014),Comedy|Romance,unassigned,00:00:00
Force Majeure (Turist) (2014),Drama,unassigned,00:00:00
White Bird in a Blizzard (2014),Drama|Romance|Thriller,unassigned,00:00:00
Helter Skelter (1976),Crime|Drama|Thriller,unassigned,00:00:00
"Boxtrolls, The (2014)",Adventure|Animation|Children|Comedy|Fantasy,unassigned,00:00:00
This Is Where I Leave You (2014),Comedy|Drama,unassigned,00:00:00
"Look of Silence, The (2014)",Documentary,unassigned,00:00:00
American Sniper (2014),Action|War,unassigned,00:00:00
Tusk (2014),Comedy|Drama|Horror,unassigned,00:00:00
Horns (2014),Horror|Mystery,unassigned,00:00:00
Two Night Stand (2014),Comedy|Romance,unassigned,00:00:00
SS Experiment Love Camp (Lager SSadis Kastrat Kommandantur) (1976),Horror|War,unassigned,00:00:00
Dracula Untold (2014),Action|Drama|Fantasy,unassigned,00:00:00
Stretch (2014),Action|Comedy|Crime,unassigned,00:00:00
"Captive, The (2014)",Crime|Drama|Thriller,unassigned,00:00:00
Predestination (2014),Action|Mystery|Sci-Fi|Thriller,unassigned,00:00:00
What We Do in the Shadows (2014),Comedy|Horror,unassigned,00:00:00
Challenge to Lassie (1949),Children|Drama,unassigned,00:00:00
The Best of Me (2014),Drama|Romance,unassigned,00:00:00
John Wick (2014),Action|Thriller,unassigned,00:00:00
Plastic (2014),Action|Crime,unassigned,00:00:00
"Judge, The (2014)",Drama,unassigned,00:00:00
Love Is Strange (2014),Drama,unassigned,00:00:00
Fury (2014),Action|Drama|War,unassigned,00:00:00
"Salvation, The (2014)",Drama|Western,unassigned,00:00:00
St. Vincent (2014),Comedy,unassigned,00:00:00
"Rewrite, The (2014)",Comedy|Romance,unassigned,00:00:00
Ouija (2014),Horror,unassigned,00:00:00
Nightcrawler (2014),Crime|Drama|Thriller,unassigned,00:00:00
Big Hero 6 (2014),Action|Animation|Comedy,unassigned,00:00:00
Dream Home (Wai dor lei ah yut ho) (2010),Horror,unassigned,00:00:00
The Book of Life (2014),Adventure|Animation|Romance,unassigned,00:00:00
Time Lapse (2014),Crime|Drama|Sci-Fi|Thriller,unassigned,00:00:00
Ex Machina (2015),Drama|Sci-Fi|Thriller,unassigned,00:00:00
"Simpsons: The Longest Daycare, The (2012)",Animation|Comedy,unassigned,00:00:00
9 (2005),Animation|Fantasy,unassigned,00:00:00
Doctor Strange (2007),Action|Animation|Children|Fantasy|Sci-Fi,unassigned,00:00:00
The Young Savages (1961),Crime|Drama,unassigned,00:00:00
Olive Kitteridge (2014),Drama,unassigned,00:00:00
Foxcatcher (2014),Drama,unassigned,00:00:00
Zulu (2013),Crime|Drama|Thriller,unassigned,00:00:00
Stonehearst Asylum (2014),Thriller,unassigned,00:00:00
Life Partners (2014),Comedy|Romance,unassigned,00:00:00
Drive Hard (2014),Action|Comedy|Crime,unassigned,00:00:00
The Possession of Michael King (2014),Horror,unassigned,00:00:00
Free Fall (2013),Drama,unassigned,00:00:00
The Imitation Game (2014),Drama|Thriller|War,unassigned,00:00:00
Inherent Vice (2014),Comedy|Crime|Drama|Mystery|Romance,unassigned,00:00:00
The Hunger Games: Mockingjay - Part 1 (2014),Adventure|Sci-Fi|Thriller,unassigned,00:00:00
Sex Ed (2014),Comedy|Romance,unassigned,00:00:00
The Way He Looks (2014),Drama|Romance,unassigned,00:00:00
Exodus: Gods and Kings (2014),Action|Adventure|Drama,unassigned,00:00:00
Wild Tales (2014),Comedy|Drama|Thriller,unassigned,00:00:00
Werner - Beinhart! (1990),Action|Animation|Comedy,unassigned,00:00:00
Dumb and Dumber To (2014),Comedy,unassigned,00:00:00
The Longest Week (2014),Comedy|Drama,unassigned,00:00:00
Miss Meadows (2014),Drama,unassigned,00:00:00
Dorothy Mills (2008),Drama|Horror|Mystery|Thriller,unassigned,00:00:00
Dear White People (2014),Comedy|Drama,unassigned,00:00:00
The Theory of Everything (2014),Drama|Romance,unassigned,00:00:00
Doctor Who: The Time of the Doctor (2013),(no genres listed),unassigned,00:00:00
Starry Eyes (2014),Horror,unassigned,00:00:00
Song of the Sea (2014),Animation|Children|Fantasy,unassigned,00:00:00
Beyond the Lights (2014),Drama,unassigned,00:00:00
Hello Ladies: The Movie (2014),Comedy,unassigned,00:00:00
Jurassic World (2015),Action|Adventure|Drama|Sci-Fi|Thriller,unassigned,00:00:00
Citizenfour (2014),Documentary,unassigned,00:00:00
Horrible Bosses 2 (2014),Comedy|Crime,unassigned,00:00:00
Penguins of Madagascar (2014),Adventure|Animation|Children|Comedy,unassigned,00:00:00
